eid,state,job,ara,probsick
855335,"MA","engineer",.0044,.022
855364,"MA","engineer",.0039,.014
855372,"MA","sales",.0038,.148
855374,"MA","engineer",.004,.049
855386,"MA","sales",.0057,.086
855402,"MA","sales",.0035,.184
855403,"MA","sales",.0064,.182
855409,"TX","engineer",.0122,.028
855420,"TX","engineer",.0111,.032
855421,"TX","sales",.0089,.042
855426,"TX","engineer",.0149,.019
855437,"TX","engineer",.0095,.039
855452,"MA","engineer",.0064,.126
855466,"TX","engineer",.0033,.08
855472,"MA","sales",.0042,.174
855479,"TX","sales",.008,.047
855481,"MA","engineer",.0075,.284
855488,"TX","engineer",.0177,.013
855492,"MA","engineer",.0067,.201
855496,"TX","sales",.0022,.09
855500,"TX","engineer",.0078,.048
855512,"MA","sales",.0057,.153
855540,"MA","sales",.0033,.038
855542,"MA","engineer",.0069,.021
855568,"MA","engineer",.0046,.218
855604,"TX","engineer",.0039,.075
855612,"TX","engineer",.0109,.033
855623,"MA","sales",.0053,.158
855635,"TX","engineer",.0024,.088
855653,"TX","engineer",.0084,.045
855663,"MA","sales",.0006,.028
855667,"MA","sales",.0043,.144
855674,"MA","sales",.0035,.118
855684,"TX","engineer",.0049,.067
855692,"MA","sales",.0077,.291
855718,"TX","engineer",.009,.042
855719,"MA","sales",.0044,.089
855750,"TX","engineer",.0032,.08
855776,"TX","engineer",.0003,.109
855789,"MA","engineer",.0057,.092
855804,"MA","sales",.0029,.018
855807,"TX","engineer",.0042,.072
855811,"TX","engineer",.0131,.025
855821,"MA","sales",.004,.156
855826,"MA","engineer",.0044,.09
855831,"TX","engineer",.0073,.051
855838,"TX","engineer",.0135,.023
855858,"MA","sales",.0072,.321
855883,"MA","engineer",.0069,.18
855887,"MA","engineer",.0033,.194
855903,"MA","sales",.004,.122
855907,"MA","sales",.0104,.32
855916,"MA","sales",.0078,.16
855925,"TX","engineer",.0057,.062
855928,"TX","sales",.0026,.086
855931,"TX","engineer",.0098,.038
855938,"MA","sales",.0034,.265
855950,"MA","sales",.0055,.138
855951,"TX","engineer",.001,.102
855952,"MA","sales",.0064,.138
855976,"TX","sales",.0104,.035
855983,"MA","sales",.0039,.127
855989,"MA","sales",.0025,.087
856024,"MA","sales",.0026,.017
856039,"TX","engineer",.0064,.057
856047,"MA","sales",.0068,.128
856062,"TX","engineer",.0011,.101
856065,"MA","sales",.0071,.196
856086,"MA","sales",.0052,.129
856103,"MA","sales",.0007,.069
856111,"TX","engineer",.0013,.098
856112,"MA","sales",.0035,.273
856117,"MA","sales",.0033,.15
856131,"TX","engineer",.0031,.081
856132,"TX","engineer",.007,.053
856154,"MA","sales",.0029,.026
856174,"TX","engineer",.0039,.075
856197,"MA","sales",.0061,.1
856202,"MA","engineer",.0055,.11
856217,"TX","engineer",.0084,.045
856225,"TX","engineer",.0014,.097
856237,"TX","sales",.0003,.109
856245,"MA","sales",.001,.057
856246,"MA","engineer",.0067,.097
856250,"MA","sales",.0066,.076
856255,"MA","sales",.0031,.251
856260,"TX","engineer",.0084,.045
856274,"MA","engineer",.0049,.191
856287,"MA","sales",.0064,.122
856289,"TX","engineer",.0031,.082
856300,"TX","engineer",.0059,.06
856337,"TX","engineer",.003,.082
856345,"TX","sales",.0024,.088
856369,"MA","engineer",.0038,.15
856374,"MA","engineer",.007,.229
856390,"TX","sales",.0069,.053
856400,"MA","sales",.0028,.048
856427,"MA","sales",.0013,.044
856444,"TX","engineer",.0016,.095
856449,"MA","engineer",.0051,.314
856453,"TX","engineer",.01,.037
856466,"TX","engineer",.0044,.071
856477,"MA","sales",.0075,.153
856515,"TX","engineer",.0029,.084
856519,"MA","sales",.0064,.169
856522,"MA","sales",.0023,.046
856523,"TX","engineer",.0017,.095
856537,"MA","sales",.0058,.048
856557,"MA","sales",.0022,.028
856572,"TX","engineer",.0058,.06
856576,"MA","sales",.0038,.115
856584,"MA","engineer",.0033,.148
856595,"MA","engineer",.0052,.177
856603,"MA","engineer",.008,.175
856605,"MA","engineer",.0044,.259
856607,"MA","sales",.0082,.316
856617,"MA","sales",.004,.11
856619,"MA","sales",.0006,.057
856627,"MA","engineer",.0017,.102
856647,"MA","engineer",.0036,.234
856684,"TX","engineer",.0038,.076
856707,"MA","sales",.0054,.036
856718,"TX","engineer",.009,.041
856721,"TX","sales",.0027,.085
856731,"TX","engineer",.0055,.063
856737,"TX","sales",.0072,.052
856751,"TX","engineer",.0103,.035
856765,"MA","engineer",.0067,.206
856788,"MA","engineer",.0067,.099
856815,"MA","sales",.0063,.079
856835,"MA","engineer",.0041,.312
856842,"MA","engineer",.0026,.029
856850,"TX","engineer",.0096,.039
856853,"TX","engineer",.0107,.034
856864,"MA","sales",.009,.256
856879,"MA","sales",.0047,.211
856884,"MA","sales",.0057,.159
856893,"MA","engineer",.0033,.259
856898,"MA","engineer",.0023,.041
856911,"MA","engineer",.0015,.076
856915,"MA","engineer",.0035,.26
856917,"MA","sales",.0023,.057
856929,"TX","engineer",.0002,.11
856947,"MA","sales",.0022,.117
856958,"TX","engineer",.001,.101
856969,"MA","sales",.0027,.051
856971,"TX","engineer",.0019,.093
856978,"TX","engineer",.0062,.058
856981,"TX","engineer",.0094,.039
856992,"TX","engineer",.0005,.107
857008,"MA","sales",.0059,.012
857015,"MA","engineer",.0073,.159
857032,"TX","engineer",.0036,.077
857035,"MA","engineer",.0027,.063
857049,"MA","sales",.0088,.228
857062,"MA","engineer",.0057,.168
857065,"MA","sales",.0013,.133
857073,"TX","engineer",.0028,.084
857077,"MA","engineer",.0022,.123
857084,"TX","sales",.0009,.103
857088,"MA","engineer",.0022,.197
857104,"MA","engineer",.0075,.182
857113,"TX","engineer",.001,.101
857116,"MA","engineer",.001,.129
857119,"MA","sales",.006,.137
857124,"MA","sales",.0067,.071
857148,"TX","sales",.0121,.028
857155,"TX","engineer",.0125,.027
857161,"MA","engineer",.0008,.048
857171,"MA","engineer",.0025,.138
857183,"MA","sales",.0008,.069
857185,"MA","sales",.0056,.012
857198,"MA","sales",.0085,.287
857212,"MA","sales",.0085,.275
857231,"TX","engineer",.0055,.063
857260,"MA","sales",.0028,.033
857306,"MA","engineer",.0053,.268
857309,"TX","engineer",.0047,.069
857314,"MA","sales",.0067,.045
857315,"MA","sales",.0038,.097
857320,"MA","engineer",.0049,.069
857329,"TX","engineer",.0083,.045
857332,"TX","engineer",.014,.022
857339,"MA","engineer",.0019,.176
857361,"MA","sales",.006,.094
857381,"MA","engineer",.0052,.227
857382,"MA","sales",.0021,.015
857387,"MA","sales",.0047,.119
857410,"MA","sales",.0034,.143
857414,"TX","engineer",.0031,.082
857419,"TX","engineer",.0027,.085
857429,"MA","engineer",.0071,.09
857438,"MA","engineer",.0061,.165
857479,"MA","sales",.0063,.303
857501,"MA","engineer",.0065,.213
857505,"MA","sales",.0071,.183
857506,"MA","engineer",.0042,.048
857512,"TX","engineer",.0104,.035
857537,"MA","engineer",.0035,.113
857540,"MA","sales",.0065,.099
857543,"MA","sales",.0025,.096
857553,"TX","engineer",.011,.033
857564,"TX","engineer",.0099,.038
857569,"MA","sales",.0074,.117
857571,"MA","engineer",.0026,.086
857582,"MA","sales",.0097,.269
857583,"MA","sales",.0057,.113
857584,"TX","sales",.0007,.104
857608,"TX","engineer",.0146,.02
857613,"MA","sales",.0014,.129
857629,"MA","engineer",.0037,.243
857644,"MA","engineer",.0006,.033
857659,"MA","sales",.0004,.01
857666,"MA","sales",.0071,.146
857711,"MA","engineer",.0026,.141
857714,"TX","engineer",.0078,.048
857720,"MA","engineer",.0032,.172
857732,"TX","engineer",.0099,.037
857759,"MA","sales",.0026,.167
857760,"TX","engineer",.0006,.106
857762,"MA","sales",.0049,.232
857769,"MA","sales",.0067,.206
857776,"MA","sales",.0069,.24
857783,"MA","engineer",.0061,.026
857818,"MA","engineer",.0064,.016
857831,"MA","engineer",.0034,.088
857834,"MA","sales",.0044,.224
857838,"TX","engineer",.0101,.036
857840,"MA","engineer",.0082,.289
857841,"MA","sales",.0034,.017
857848,"TX","engineer",.0104,.035
857865,"MA","engineer",.001,.038
857875,"TX","engineer",.0064,.056
857894,"TX","engineer",.0088,.043
857911,"MA","sales",.0045,.046
857913,"TX","engineer",.0181,.012
857925,"MA","engineer",.0063,.135
857944,"TX","sales",.0164,.015
857947,"TX","engineer",.0016,.095
857949,"TX","engineer",.0054,.064
857979,"MA","engineer",.0008,.109
857990,"MA","sales",.0063,.242
857993,"MA","sales",.003,.14
858000,"MA","engineer",.0047,.113
858001,"TX","engineer",.0103,.036
858019,"TX","engineer",.0013,.098
858061,"MA","sales",.0049,.198
858065,"MA","engineer",.0031,.171
858074,"MA","sales",.0029,.095
858078,"MA","sales",.0063,.124
858081,"MA","engineer",.0047,.022
858090,"MA","engineer",.0066,.036
858092,"TX","engineer",.0053,.064
858099,"TX","engineer",.0031,.082
858124,"TX","engineer",.0041,.073
858142,"MA","engineer",.0016,.026
858144,"MA","sales",.0028,.149
858146,"MA","sales",.0061,.117
858148,"MA","engineer",.0007,.047
858154,"MA","engineer",.0064,.098
858157,"MA","engineer",.0043,.307
858175,"MA","sales",.0043,.045
858189,"MA","sales",.0061,.199
858199,"TX","engineer",.0018,.094
858203,"MA","sales",.0061,.328
858209,"MA","engineer",.0069,.133
858219,"TX","sales",.009,.042
858222,"MA","sales",.0065,.053
858223,"TX","engineer",.0048,.068
858236,"MA","engineer",.0053,.022
858274,"MA","engineer",.0029,.07
858275,"TX","engineer",.0078,.048
858276,"MA","sales",.0058,.231
858277,"TX","sales",.0018,.094
858284,"MA","sales",.0076,.245
858286,"MA","engineer",.0008,.015
858320,"MA","engineer",.0048,.094
858328,"MA","sales",.0079,.334
858329,"MA","sales",.0018,.067
858337,"MA","sales",.0011,.027
858341,"MA","engineer",.0076,.2
858350,"MA","sales",.0059,.017
858357,"MA","engineer",.0032,.157
858369,"MA","sales",.0054,.025
858405,"MA","engineer",.0025,.098
858410,"MA","sales",.0024,.166
858431,"MA","sales",.0066,.122
858438,"MA","sales",.0051,.272
858446,"TX","engineer",.0054,.064
858497,"TX","sales",.0065,.056
858505,"MA","engineer",.0043,.14
858513,"MA","sales",.0048,.043
858521,"TX","engineer",.0069,.053
858537,"MA","engineer",.002,.102
858541,"MA","sales",.0006,.043
858573,"TX","engineer",.0116,.03
858577,"TX","engineer",.0114,.031
858582,"MA","sales",.0068,.25
858585,"MA","engineer",.0078,.312
858593,"MA","sales",.0016,.141
858599,"MA","engineer",.0026,.121
858615,"MA","engineer",.0031,.013
858622,"MA","engineer",.0042,.103
858633,"MA","engineer",.0039,.141
858642,"MA","engineer",.0071,.235
858649,"TX","engineer",.003,.082
858655,"MA","sales",.0057,.19
858672,"TX","sales",.0117,.03
858690,"MA","sales",.0089,.312
858691,"MA","engineer",.0031,.041
858692,"MA","engineer",.0034,.256
858695,"TX","engineer",.0137,.023
858703,"MA","engineer",.0076,.207
858718,"MA","engineer",.0053,.289
858721,"MA","sales",.0055,.2
858724,"MA","sales",.0067,.238
858735,"MA","sales",.007,.136
858736,"TX","sales",.0154,.018
858737,"MA","sales",.0061,.071
858743,"MA","sales",.0027,.038
858754,"TX","engineer",.0079,.047
858760,"TX","engineer",.0092,.041
858762,"TX","engineer",.0058,.061
858775,"MA","engineer",.0057,.173
858787,"TX","engineer",.0034,.079
858809,"MA","sales",.0079,.284
858816,"TX","engineer",.0062,.058
858826,"MA","engineer",.002,.046
858828,"MA","engineer",.0047,.184
858838,"MA","sales",.0037,.144
858840,"TX","engineer",.0065,.056
858841,"MA","engineer",.001,.025
858860,"TX","engineer",.0066,.056
858866,"MA","sales",.0054,.045
858884,"MA","sales",.0016,.049
858892,"MA","sales",.0046,.089
858896,"MA","engineer",.0049,.104
858904,"MA","engineer",.0027,.068
858919,"TX","sales",.0181,.012
858923,"MA","sales",.0055,.114
858959,"TX","engineer",.0017,.095
858992,"TX","engineer",.0133,.024
859004,"TX","engineer",.0052,.065
859016,"MA","engineer",.005,.106
859031,"TX","engineer",.0048,.068
859064,"MA","engineer",.0065,.309
859074,"MA","sales",.0055,.025
859088,"MA","sales",.0064,.131
859091,"MA","engineer",.0031,.197
859113,"MA","sales",.0037,.248
859119,"TX","engineer",.0127,.026
859135,"MA","engineer",.0031,.051
859143,"MA","engineer",.0024,.148
859157,"TX","engineer",.0067,.055
859168,"MA","sales",.0033,.125
859180,"MA","engineer",.0059,.084
859194,"TX","engineer",.004,.074
859212,"MA","engineer",.002,.067
859218,"MA","sales",.0074,.148
859224,"TX","engineer",.0146,.02
859236,"MA","sales",.0013,.132
859256,"MA","sales",.0045,.186
859271,"MA","sales",.0062,.125
859273,"MA","engineer",.0045,.079
859278,"MA","engineer",.004,.064
859289,"MA","engineer",.0043,.047
859308,"TX","engineer",.0144,.021
859309,"MA","sales",.0064,.072
859311,"MA","engineer",.0024,.031
859317,"MA","engineer",.007,.297
859320,"TX","engineer",.0103,.035
859322,"TX","engineer",.0016,.096
859339,"TX","sales",.0014,.098
859340,"MA","engineer",.0069,.116
859352,"MA","sales",.0054,.048
859374,"MA","sales",.0056,.185
859382,"MA","sales",.0026,.121
859407,"MA","engineer",.0035,.167
859416,"MA","sales",.0055,.171
859430,"MA","engineer",.0045,.185
859431,"MA","engineer",.0025,.132
859487,"MA","sales",.0091,.314
859491,"MA","sales",.0025,.135
859493,"TX","sales",.0053,.065
859514,"TX","engineer",.0048,.068
859528,"MA","sales",.0071,.073
859536,"TX","sales",.0086,.044
859537,"MA","engineer",.0057,.225
859543,"MA","sales",.0007,.029
859547,"TX","engineer",.0059,.06
859558,"MA","engineer",.0052,.093
859562,"MA","engineer",.0083,.313
859579,"MA","engineer",.0058,.234
859590,"MA","sales",.0041,.053
859597,"TX","engineer",.0098,.038
859601,"MA","sales",.0055,.237
859605,"TX","engineer",.0095,.039
859613,"MA","engineer",.0065,.08
859617,"TX","engineer",.0078,.048
859619,"TX","engineer",.0089,.042
859621,"MA","sales",.004,.07
859643,"MA","engineer",.0062,.082
859652,"MA","sales",.0023,.065
859709,"MA","sales",.0055,.304
859711,"MA","sales",.0043,.241
859721,"MA","sales",.0039,.016
859753,"MA","sales",.0061,.187
859756,"MA","engineer",.0035,.108
859757,"MA","engineer",.001,.046
859760,"MA","sales",.0033,.142
859764,"TX","engineer",.0078,.048
859779,"MA","engineer",.0051,.061
859817,"MA","sales",.0073,.116
859824,"TX","sales",.0089,.042
859827,"MA","sales",.0014,.028
859838,"TX","sales",.0144,.021
859857,"MA","engineer",.0049,.201
859862,"TX","engineer",.0055,.063
859871,"MA","sales",.0066,.143
859879,"TX","engineer",.0083,.045
859883,"MA","engineer",.0086,.224
859885,"MA","sales",.0068,.105
859887,"MA","sales",.0057,.18
859898,"TX","engineer",.0081,.047
859918,"MA","engineer",.003,.149
859937,"MA","engineer",.0073,.25
859944,"MA","sales",.0065,.222
859952,"MA","sales",.0039,.139
859953,"TX","engineer",.0149,.019
859954,"MA","engineer",.0073,.204
859956,"MA","engineer",.0061,.143
859996,"MA","sales",.0052,.067
860008,"MA","engineer",.0048,.18
860020,"MA","sales",.0022,.018
860034,"MA","engineer",.0053,.076
860042,"TX","engineer",.0149,.019
860046,"MA","sales",.0025,.066
860063,"MA","sales",.0071,.127
860065,"MA","engineer",.0056,.147
860082,"MA","engineer",.0053,.08
860086,"MA","sales",.0022,.178
860088,"MA","sales",.0017,.015
860091,"MA","engineer",.0056,.057
860097,"MA","engineer",.0013,.141
860125,"MA","sales",.0028,.249
860134,"MA","sales",.006,.136
860143,"TX","engineer",.0141,.021
860144,"TX","engineer",.0108,.033
860161,"TX","sales",.0099,.037
860189,"MA","engineer",.0049,.091
860206,"TX","engineer",.0111,.032
860222,"TX","engineer",.0022,.09
860252,"MA","engineer",.01,.302
860271,"MA","sales",.0008,.03
860289,"TX","engineer",.0017,.094
860297,"TX","sales",.0097,.038
860321,"TX","engineer",.001,.102
860325,"MA","sales",.0056,.185
860328,"TX","sales",.0183,.011
860331,"MA","engineer",.004,.08
860338,"TX","sales",.0063,.057
860354,"TX","engineer",.0104,.035
860367,"MA","sales",.0035,.278
860376,"MA","engineer",.003,.238
860384,"TX","engineer",.0121,.028
860410,"TX","engineer",.0057,.061
860412,"TX","engineer",.0001,.111
860413,"MA","sales",.0078,.201
860420,"TX","engineer",.009,.042
860433,"TX","sales",.0067,.055
860438,"MA","sales",.0069,.301
860442,"MA","sales",.0036,.109
860443,"MA","sales",.0069,.092
860504,"MA","sales",.0034,.12
860523,"MA","engineer",.0047,.181
860531,"MA","engineer",.0057,.266
860533,"MA","sales",.0074,.147
860541,"MA","sales",.0053,.121
860542,"MA","sales",.0055,.183
860554,"MA","sales",.0056,.132
860555,"TX","engineer",.0126,.026
860564,"MA","engineer",.0081,.283
860571,"MA","engineer",.0077,.142
860576,"TX","sales",.0052,.065
860583,"MA","engineer",.0027,.033
860593,"MA","sales",.0049,.169
860606,"MA","sales",.0064,.069
860610,"TX","engineer",.0123,.027
860624,"MA","sales",.0071,.168
860652,"MA","sales",.004,.13
860657,"TX","engineer",.0081,.047
860664,"MA","sales",.0018,.028
860683,"MA","engineer",.0067,.091
860685,"MA","engineer",.0066,.15
860686,"TX","engineer",.0004,.108
860689,"MA","sales",.0048,.115
860698,"MA","engineer",.0032,.112
860721,"TX","engineer",.0147,.02
860728,"MA","sales",.0033,.1
860730,"MA","sales",.0031,.085
860748,"MA","engineer",.004,.249
860752,"MA","sales",.0031,.239
860762,"MA","engineer",.002,.07
860774,"TX","engineer",.0011,.101
860780,"MA","engineer",.0077,.295
860793,"TX","engineer",.0038,.076
860794,"MA","sales",.0065,.112
860796,"MA","engineer",.0054,.08
860806,"TX","engineer",.0011,.101
860824,"MA","sales",.0072,.242
860836,"TX","engineer",.0007,.104
860841,"TX","engineer",.0164,.015
860859,"TX","sales",.0095,.039
860866,"MA","sales",.0033,.161
860871,"TX","engineer",.0073,.051
860885,"MA","engineer",.0072,.245
860886,"MA","sales",.0069,.18
860887,"TX","engineer",.0034,.079
860889,"MA","engineer",.0049,.148
860913,"TX","sales",.0009,.103
860914,"MA","engineer",.0025,.197
860923,"TX","engineer",.0069,.054
860948,"TX","engineer",.0029,.084
860972,"MA","engineer",.0084,.297
860975,"TX","engineer",.0002,.11
860976,"MA","sales",.0077,.278
860978,"MA","engineer",.0042,.308
860979,"MA","engineer",.0019,.074
860983,"TX","engineer",.0046,.07
860985,"MA","engineer",.0016,.047
861012,"MA","sales",.002,.036
861027,"TX","engineer",.0136,.023
861034,"TX","sales",.0055,.063
861040,"MA","engineer",.0031,.011
861045,"MA","sales",.003,.245
861053,"TX","engineer",.0029,.083
861064,"TX","engineer",.0134,.024
861066,"MA","engineer",.002,.062
861069,"MA","sales",.0057,.094
861071,"MA","engineer",.0039,.085
861075,"TX","engineer",.0178,.012
861079,"MA","engineer",.0048,.19
861091,"TX","sales",.0055,.063
861102,"TX","sales",.0053,.064
